Time	Conc
2438.25	0.00076
2438.292	0.000759
2438.333	0.000759
2438.375	0.000758
2438.417	0.000757
2438.458	0.000756
2438.5	0.000756
2438.542	0.000755
2438.583	0.000754
2438.625	0.000754
2438.667	0.000753
2438.708	0.000752
2438.75	0.000751
2438.792	0.000751
2438.833	0.00075
2438.875	0.000749
2438.917	0.000749
2438.958	0.000748
2439	0.000747
2439.042	0.000746
2439.083	0.000746
2439.125	0.000745
2439.167	0.000744
2439.208	0.000744
2439.25	0.000743
2439.292	0.000742
2439.333	0.000741
2439.375	0.000741
2439.417	0.00074
2439.458	0.000739
2439.5	0.000739
2439.542	0.000738
2439.583	0.000737
2439.625	0.000737
2439.667	0.000736
2439.708	0.000735
2439.75	0.000735
2439.792	0.000734
2439.833	0.000733
2439.875	0.000732
2439.917	0.000732
2439.958	0.000731
2440	0.00073
2440.042	0.00073
2440.083	0.000729
2440.125	0.000728
2440.167	0.000728
2440.208	0.000727
2440.25	0.000726
2440.292	0.000726
2440.333	0.000725
2440.375	0.000724
2440.417	0.000724
2440.458	0.000723
2440.5	0.000722
2440.542	0.000722
2440.583	0.000721
2440.625	0.00072
2440.667	0.00072
2440.708	0.000719
2440.75	0.000718
2440.792	0.000718
2440.833	0.000717
2440.875	0.000716
2440.917	0.000716
2440.958	0.000715
2441	0.000714
2441.042	0.000714
2441.083	0.000713
2441.125	0.000712
2441.167	0.000712
2441.208	0.000711
2441.25	0.00071
2441.292	0.00071
2441.333	0.000709
2441.375	0.000708
2441.417	0.000708
2441.458	0.000707
2441.5	0.000706
2441.542	0.000706
2441.583	0.000705
2441.625	0.000704
2441.667	0.000704
2441.708	0.000703
2441.75	0.000703
2441.792	0.000702
2441.833	0.000701
2441.875	0.000701
2441.917	0.0007
2441.958	0.000699
2442	0.000699
2442.042	0.000698
2442.083	0.000697
2442.125	0.000697
2442.167	0.000696
2442.208	0.000695
2442.25	0.000695
2442.292	0.000694
2442.333	0.000694
2442.375	0.000693
2442.417	0.000692
2442.458	0.000692
2442.5	0.000691
2442.542	0.00069
2442.583	0.00069
2442.625	0.000689
2442.667	0.000689
2442.708	0.000688
2442.75	0.000687
2442.792	0.000687
2442.833	0.000686
2442.875	0.000685
2442.917	0.000685
2442.958	0.000684
2443	0.000684
2443.042	0.000683
2443.083	0.000682
2443.125	0.000682
2443.167	0.000681
2443.208	0.00068
2443.25	0.00068
2443.292	0.000679
2443.333	0.000679
2443.375	0.000678
2443.417	0.000677
2443.458	0.000677
2443.5	0.000676
2443.542	0.000676
2443.583	0.000675
2443.625	0.000674
2443.667	0.000674
2443.708	0.000673
2443.75	0.000673
2443.792	0.000672
2443.833	0.000671
2443.875	0.000671
2443.917	0.00067
2443.958	0.000669
2444	0.000669
2444.042	0.000668
2444.083	0.000668
2444.125	0.000667
2444.167	0.000666
2444.208	0.000666
2444.25	0.000665
2444.292	0.000665
2444.333	0.000664
2444.375	0.000664
2444.417	0.000663
2444.458	0.000662
2444.5	0.000662
2444.542	0.000661
2444.583	0.000661
2444.625	0.00066
2444.667	0.000659
2444.708	0.000659
2444.75	0.000658
2444.792	0.000658
2444.833	0.000657
2444.875	0.000656
2444.917	0.000656
2444.958	0.000655
2445	0.000655
2445.042	0.000654
2445.083	0.000654
2445.125	0.000653
2445.167	0.000652
2445.208	0.000652
2445.25	0.000651
2445.292	0.000651
2445.333	0.00065
2445.375	0.00065
2445.417	0.000649
2445.458	0.000648
2445.5	0.000648
2445.542	0.000647
2445.583	0.000647
2445.625	0.000646
2445.667	0.000646
2445.708	0.000645
2445.75	0.000644
2445.792	0.000644
2445.833	0.000643
2445.875	0.000643
2445.917	0.000642
2445.958	0.000642
2446	0.000641
2446.042	0.00064
2446.083	0.00064
2446.125	0.000639
2446.167	0.000639
2446.208	0.000638
2446.25	0.000638
2446.292	0.000637
2446.333	0.000637
2446.375	0.000636
2446.417	0.000635
2446.458	0.000635
2446.5	0.000634
2446.542	0.000634
2446.583	0.000633
2446.625	0.000633
2446.667	0.000632
2446.708	0.000632
2446.75	0.000631
2446.792	0.00063
2446.833	0.00063
2446.875	0.000629
2446.917	0.000629
2446.958	0.000628
2447	0.000628
2447.042	0.000627
2447.083	0.000627
2447.125	0.000626
2447.167	0.000626
2447.208	0.000625
2447.25	0.000624
2447.292	0.000624
2447.333	0.000623
2447.375	0.000623
2447.417	0.000622
2447.458	0.000622
2447.5	0.000621
2447.542	0.000621
2447.583	0.00062
2447.625	0.00062
2447.667	0.000619
2447.708	0.000619
2447.75	0.000618
2447.792	0.000617
2447.833	0.000617
2447.875	0.000616
2447.917	0.000616
2447.958	0.000615
2448	0.000615
2448.042	0.000614
2448.083	0.000614
2448.125	0.000613
2448.167	0.000613
2448.208	0.000612
2448.25	0.000612
2448.292	0.000611
2448.333	0.000611
2448.375	0.00061
2448.417	0.00061
2448.458	0.000609
2448.5	0.000609
2448.542	0.000608
2448.583	0.000608
2448.625	0.000607
2448.667	0.000606
2448.708	0.000606
2448.75	0.000605
2448.792	0.000605
2448.833	0.000604
2448.875	0.000604
2448.917	0.000603
2448.958	0.000603
2449	0.000602
2449.042	0.000602
2449.083	0.000601
2449.125	0.000601
2449.167	0.0006
2449.208	0.0006
2449.25	0.000599
2449.292	0.000599
2449.333	0.000598
2449.375	0.000598
2449.417	0.000597
2449.458	0.000597
2449.5	0.000596
2449.542	0.000596
2449.583	0.000595
2449.625	0.000595
2449.667	0.000594
2449.708	0.000594
2449.75	0.000593
2449.792	0.000593
2449.833	0.000592
2449.875	0.000592
2449.917	0.000591
2449.958	0.000591
2450	0.00059
2450.042	0.00059
2450.083	0.000589
2450.125	0.000589
2450.167	0.000588
2450.208	0.000588
2450.25	0.000587
2450.292	0.000587
2450.333	0.000586
2450.375	0.000586
2450.417	0.000585
2450.458	0.000585
2450.5	0.000584
2450.542	0.000584
2450.583	0.000583
2450.625	0.000583
2450.667	0.000582
2450.708	0.000582
2450.75	0.000581
2450.792	0.000581
2450.833	0.000581
2450.875	0.00058
2450.917	0.00058
2450.958	0.000579
2451	0.000579
2451.042	0.000578
2451.083	0.000578
2451.125	0.000577
2451.167	0.000577
2451.208	0.000576
2451.25	0.000576
2451.292	0.000575
2451.333	0.000575
2451.375	0.000574
2451.417	0.000574
2451.458	0.000573
2451.5	0.000573
2451.542	0.000572
2451.583	0.000572
2451.625	0.000571
2451.667	0.000571
2451.708	0.000571
2451.75	0.00057
2451.792	0.00057
2451.833	0.000569
2451.875	0.000569
2451.917	0.000568
2451.958	0.000568
2452	0.000567
2452.042	0.000567
2452.083	0.000566
2452.125	0.000566
2452.167	0.000565
2452.208	0.000565
2452.25	0.000564
2452.292	0.000564
2452.333	0.000564
2452.375	0.000563
2452.417	0.000563
2452.458	0.000562
2452.5	0.000562
2452.542	0.000561
2452.583	0.000561
2452.625	0.00056
2452.667	0.00056
2452.708	0.000559
2452.75	0.000559
2452.792	0.000559
2452.833	0.000558
2452.875	0.000558
2452.917	0.000557
2452.958	0.000557
2453	0.000556
2453.042	0.000556
2453.083	0.000555
2453.125	0.000555
2453.167	0.000554
2453.208	0.000554
2453.25	0.000554
2453.292	0.000553
2453.333	0.000553
2453.375	0.000552
2453.417	0.000552
2453.458	0.000551
2453.5	0.000551
2453.542	0.00055
2453.583	0.00055
2453.625	0.00055
2453.667	0.000549
2453.708	0.000549
2453.75	0.000548
2453.792	0.000548
2453.833	0.000547
2453.875	0.000547
2453.917	0.000546
2453.958	0.000546
2454	0.000546
2454.042	0.000545
2454.083	0.000545
2454.125	0.000544
2454.167	0.000544
2454.208	0.000543
2454.25	0.000543
2454.292	0.000543
2454.333	0.000542
2454.375	0.000542
2454.417	0.000541
2454.458	0.000541
2454.5	0.00054
2454.542	0.00054
2454.583	0.00054
2454.625	0.000539
2454.667	0.000539
2454.708	0.000538
2454.75	0.000538
2454.792	0.000537
2454.833	0.000537
2454.875	0.000537
2454.917	0.000536
2454.958	0.000536
2455	0.000535
2455.042	0.000535
2455.083	0.000534
2455.125	0.000534
2455.167	0.000534
2455.208	0.000533
2455.25	0.000533
2455.292	0.000532
2455.333	0.000532
2455.375	0.000531
2455.417	0.000531
2455.458	0.000531
2455.5	0.00053
2455.542	0.00053
2455.583	0.000529
2455.625	0.000529
2455.667	0.000529
2455.708	0.000528
2455.75	0.000528
2455.792	0.000527
2455.833	0.000527
2455.875	0.000526
2455.917	0.000526
2455.958	0.000526
2456	0.000525
2456.042	0.000525
2456.083	0.000524
2456.125	0.000524
2456.167	0.000524
2456.208	0.000523
2456.25	0.000523
2456.292	0.000522
2456.333	0.000522
2456.375	0.000522
2456.417	0.000521
2456.458	0.000521
2456.5	0.00052
2456.542	0.00052
2456.583	0.00052
2456.625	0.000519
2456.667	0.000519
2456.708	0.000518
2456.75	0.000518
2456.792	0.000517
2456.833	0.000517
2456.875	0.000517
2456.917	0.000516
2456.958	0.000516
2457	0.000515
2457.042	0.000515
2457.083	0.000515
2457.125	0.000514
2457.167	0.000514
2457.208	0.000514
2457.25	0.000513
2457.292	0.000513
2457.333	0.000512
2457.375	0.000512
2457.417	0.000512
2457.458	0.000511
2457.5	0.000511
2457.542	0.00051
2457.583	0.00051
2457.625	0.00051
2457.667	0.000509
2457.708	0.000509
2457.75	0.000508
2457.792	0.000508
2457.833	0.000508
2457.875	0.000507
2457.917	0.000507
2457.958	0.000506
2458	0.000506
2458.042	0.000506
2458.083	0.000505
2458.125	0.000505
2458.167	0.000505
2458.208	0.000504
2458.25	0.000504
2458.292	0.000503
2458.333	0.000503
2458.375	0.000503
2458.417	0.000502
2458.458	0.000502
2458.5	0.000501
2458.542	0.000501
2458.583	0.000501
2458.625	0.0005
2458.667	0.0005
2458.708	0.0005
2458.75	0.000499
2458.792	0.000499
2458.833	0.000498
2458.875	0.000498
2458.917	0.000498
2458.958	0.000497
2459	0.000497
2459.042	0.000497
2459.083	0.000496
2459.125	0.000496
2459.167	0.000495
2459.208	0.000495
2459.25	0.000495
2459.292	0.000494
2459.333	0.000494
2459.375	0.000494
2459.417	0.000493
2459.458	0.000493
2459.5	0.000492
2459.542	0.000492
2459.583	0.000492
2459.625	0.000491
2459.667	0.000491
2459.708	0.000491
2459.75	0.00049
2459.792	0.00049
2459.833	0.000489
2459.875	0.000489
2459.917	0.000489
2459.958	0.000488
2460	0.000488
2460.042	0.000488
2460.083	0.000487
2460.125	0.000487
2460.167	0.000487
2460.208	0.000486
2460.25	0.000486
2460.292	0.000485
2460.333	0.000485
2460.375	0.000485
2460.417	0.000484
2460.458	0.000484
2460.5	0.000484
2460.542	0.000483
2460.583	0.000483
2460.625	0.000483
2460.667	0.000482
2460.708	0.000482
2460.75	0.000482
2460.792	0.000481
2460.833	0.000481
2460.875	0.00048
2460.917	0.00048
2460.958	0.00048
2461	0.000479
2461.042	0.000479
2461.083	0.000479
2461.125	0.000478
2461.167	0.000478
2461.208	0.000478
2461.25	0.000477
2461.292	0.000477
2461.333	0.000477
2461.375	0.000476
2461.417	0.000476
2461.458	0.000476
2461.5	0.000475
2461.542	0.000475
2461.583	0.000474
2461.625	0.000474
2461.667	0.000474
2461.708	0.000473
2461.75	0.000473
2461.792	0.000473
2461.833	0.000472
2461.875	0.000472
2461.917	0.000472
2461.958	0.000471
2462	0.000471
2462.042	0.000471
2462.083	0.00047
2462.125	0.00047
2462.167	0.00047
2462.208	0.000469
2462.25	0.000469
2462.292	0.000469
2462.333	0.000468
2462.375	0.000468
2462.417	0.000468
2462.458	0.000467
2462.5	0.000467
2462.542	0.000467
2462.583	0.000466
2462.625	0.000466
2462.667	0.000466
2462.708	0.000465
2462.75	0.000465
2462.792	0.000465
2462.833	0.000464
2462.875	0.000464
2462.917	0.000464
2462.958	0.000463
2463	0.000463
2463.042	0.000463
2463.083	0.000462
2463.125	0.000462
2463.167	0.000462
2463.208	0.000461
2463.25	0.000461
2463.292	0.000461
2463.333	0.00046
2463.375	0.00046
2463.417	0.00046
2463.458	0.000459
2463.5	0.000459
2463.542	0.000459
2463.583	0.000458
2463.625	0.000458
2463.667	0.000458
2463.708	0.000457
2463.75	0.000457
2463.792	0.000457
2463.833	0.000456
2463.875	0.000456
2463.917	0.000456
2463.958	0.000455
2464	0.000455
2464.042	0.000455
2464.083	0.000454
2464.125	0.000454
2464.167	0.000454
2464.208	0.000453
2464.25	0.000453
2464.292	0.000453
2464.333	0.000452
2464.375	0.000452
2464.417	0.000452
2464.458	0.000451
2464.5	0.000451
2464.542	0.000451
2464.583	0.00045
2464.625	0.00045
2464.667	0.00045
2464.708	0.000449
2464.75	0.000449
2464.792	0.000449
2464.833	0.000449
2464.875	0.000448
2464.917	0.000448
2464.958	0.000448
2465	0.000447
2465.042	0.000447
2465.083	0.000447
2465.125	0.000446
2465.167	0.000446
2465.208	0.000446
2465.25	0.000445
2465.292	0.000445
2465.333	0.000445
2465.375	0.000444
2465.417	0.000444
2465.458	0.000444
2465.5	0.000444
2465.542	0.000443
2465.583	0.000443
2465.625	0.000443
2465.667	0.000442
2465.708	0.000442
2465.75	0.000442
2465.792	0.000441
2465.833	0.000441
2465.875	0.000441
2465.917	0.00044
2465.958	0.00044
2466	0.00044
2466.042	0.00044
2466.083	0.000439
2466.125	0.000439
2466.167	0.000439
2466.208	0.000439
2466.25	0.000438
2466.292	0.000438
2466.333	0.000438
2466.375	0.000438
2466.417	0.000437
2466.458	0.000437
2466.5	0.000437
2466.542	0.000436
2466.583	0.000436
2466.625	0.000436
2466.667	0.000436
2466.708	0.000435
2466.75	0.000435
2466.792	0.000435
2466.833	0.000435
2466.875	0.000434
2466.917	0.000434
2466.958	0.000434
2467	0.000434
2467.042	0.000433
2467.083	0.000433
2467.125	0.000433
2467.167	0.000433
2467.208	0.000432
2467.25	0.000432
2467.292	0.000432
2467.333	0.000432
2467.375	0.000431
2467.417	0.000431
2467.458	0.000431
2467.5	0.000431
2467.542	0.00043
2467.583	0.00043
2467.625	0.00043
2467.667	0.00043
2467.708	0.000429
2467.75	0.000429
2467.792	0.000429
2467.833	0.000429
2467.875	0.000428
2467.917	0.000428
2467.958	0.000428
2468	0.000428
2468.042	0.000427
2468.083	0.000427
2468.125	0.000427
2468.167	0.000427
2468.208	0.000426
2468.25	0.000426
2468.292	0.000426
2468.333	0.000426
2468.375	0.000425
2468.417	0.000425
2468.458	0.000425
2468.5	0.000425
2468.542	0.000425
2468.583	0.000424
2468.625	0.000424
2468.667	0.000424
2468.708	0.000424
2468.75	0.000423
2468.792	0.000423
2468.833	0.000423
2468.875	0.000423
2468.917	0.000422
2468.958	0.000422
2469	0.000422
2469.042	0.000422
2469.083	0.000421
2469.125	0.000421
2469.167	0.000421
2469.208	0.000421
2469.25	0.00042
2469.292	0.00042
2469.333	0.00042
2469.375	0.00042
2469.417	0.000419
2469.458	0.000419
2469.5	0.000419
2469.542	0.000419
2469.583	0.000418
2469.625	0.000418
2469.667	0.000418
2469.708	0.000418
2469.75	0.000418
2469.792	0.000417
2469.833	0.000417
2469.875	0.000417
2469.917	0.000417
2469.958	0.000416
2470	0.000416
2470.042	0.000416
2470.083	0.000416
2470.125	0.000415
2470.167	0.000415
2470.208	0.000415
2470.25	0.000415
2470.292	0.000414
2470.333	0.000414
2470.375	0.000414
2470.417	0.000414
2470.458	0.000414
2470.5	0.000413
2470.542	0.000413
2470.583	0.000413
2470.625	0.000413
2470.667	0.000412
2470.708	0.000412
2470.75	0.000412
2470.792	0.000412
2470.833	0.000411
2470.875	0.000411
2470.917	0.000411
2470.958	0.000411
2471	0.00041
2471.042	0.00041
2471.083	0.00041
2471.125	0.00041
2471.167	0.00041
2471.208	0.000409
2471.25	0.000409
2471.292	0.000409
2471.333	0.000409
2471.375	0.000408
2471.417	0.000408
2471.458	0.000408
2471.5	0.000408
2471.542	0.000408
2471.583	0.000407
2471.625	0.000407
2471.667	0.000407
2471.708	0.000407
2471.75	0.000406
2471.792	0.000406
2471.833	0.000406
2471.875	0.000406
2471.917	0.000405
2471.958	0.000405
2472	0.000405
2472.042	0.000405
2472.083	0.000405
2472.125	0.000404
2472.167	0.000404
2472.208	0.000404
2472.25	0.000404
2472.292	0.000403
2472.333	0.000403
2472.375	0.000403
2472.417	0.000403
2472.458	0.000403
2472.5	0.000402
2472.542	0.000402
2472.583	0.000402
2472.625	0.000402
2472.667	0.000401
2472.708	0.000401
2472.75	0.000401
2472.792	0.000401
2472.833	0.000401
2472.875	0.0004
2472.917	0.0004
2472.958	0.0004
2473	0.0004
2473.042	0.000399
2473.083	0.000399
2473.125	0.000399
2473.167	0.000399
2473.208	0.000399
2473.25	0.000398
2473.292	0.000398
2473.333	0.000398
2473.375	0.000398
2473.417	0.000397
2473.458	0.000397
2473.5	0.000397
2473.542	0.000397
2473.583	0.000397
2473.625	0.000396
2473.667	0.000396
2473.708	0.000396
2473.75	0.000396
2473.792	0.000395
2473.833	0.000395
2473.875	0.000395
2473.917	0.000395
2473.958	0.000395
2474	0.000394
2474.042	0.000394
2474.083	0.000394
2474.125	0.000394
2474.167	0.000394
2474.208	0.000393
2474.25	0.000393
2474.292	0.000393
2474.333	0.000393
2474.375	0.000392
2474.417	0.000392
2474.458	0.000392
2474.5	0.000392
2474.542	0.000392
2474.583	0.000391
2474.625	0.000391
2474.667	0.000391
2474.708	0.000391
2474.75	0.000391
2474.792	0.00039
2474.833	0.00039
2474.875	0.00039
2474.917	0.00039
2474.958	0.000389
2475	0.000389
2475.042	0.000389
2475.083	0.000389
2475.125	0.000389
2475.167	0.000388
2475.208	0.000388
2475.25	0.000388
2475.292	0.000388
2475.333	0.000388
2475.375	0.000387
2475.417	0.000387
2475.458	0.000387
2475.5	0.000387
2475.542	0.000387
2475.583	0.000386
2475.625	0.000386
2475.667	0.000386
2475.708	0.000386
2475.75	0.000385
2475.792	0.000385
2475.833	0.000385
2475.875	0.000385
2475.917	0.000385
2475.958	0.000384
2476	0.000384
2476.042	0.000384
2476.083	0.000384
2476.125	0.000384
2476.167	0.000383
2476.208	0.000383
2476.25	0.000383
2476.292	0.000383
2476.333	0.000383
2476.375	0.000382
2476.417	0.000382
2476.458	0.000382
2476.5	0.000382
2476.542	0.000382
2476.583	0.000381
2476.625	0.000381
2476.667	0.000381
2476.708	0.000381
2476.75	0.000381
2476.792	0.00038
2476.833	0.00038
2476.875	0.00038
2476.917	0.00038
2476.958	0.00038
2477	0.000379
2477.042	0.000379
2477.083	0.000379
2477.125	0.000379
2477.167	0.000379
2477.208	0.000378
2477.25	0.000378
2477.292	0.000378
2477.333	0.000378
2477.375	0.000378
2477.417	0.000377
2477.458	0.000377
2477.5	0.000377
2477.542	0.000377
2477.583	0.000377
2477.625	0.000376
2477.667	0.000376
2477.708	0.000376
2477.75	0.000376
2477.792	0.000376
2477.833	0.000375
2477.875	0.000375
2477.917	0.000375
2477.958	0.000375
2478	0.000375
2478.042	0.000374
2478.083	0.000374
2478.125	0.000374
2478.167	0.000374
2478.208	0.000374
2478.25	0.000373
2478.292	0.000373
2478.333	0.000373
2478.375	0.000373
2478.417	0.000373
2478.458	0.000372
2478.5	0.000372
2478.542	0.000372
2478.583	0.000372
2478.625	0.000372
2478.667	0.000371
2478.708	0.000371
2478.75	0.000371
2478.792	0.000371
2478.833	0.000371
2478.875	0.00037
2478.917	0.00037
2478.958	0.00037
2479	0.00037
2479.042	0.00037
2479.083	0.000369
2479.125	0.000369
2479.167	0.000369
2479.208	0.000369
2479.25	0.000369
2479.292	0.000368
2479.333	0.000368
2479.375	0.000368
2479.417	0.000368
2479.458	0.000368
2479.5	0.000367
2479.542	0.000367
2479.583	0.000367
2479.625	0.000367
2479.667	0.000367
2479.708	0.000367
2479.75	0.000366
2479.792	0.000366
2479.833	0.000366
2479.875	0.000366
2479.917	0.000366
2479.958	0.000365
2480	0.000365
2480.042	0.000365
2480.083	0.000365
2480.125	0.000365
2480.167	0.000364
2480.208	0.000364
2480.25	0.000364
2480.292	0.000364
2480.333	0.000364
2480.375	0.000363
2480.417	0.000363
2480.458	0.000363
2480.5	0.000363
2480.542	0.000363
2480.583	0.000363
2480.625	0.000362
2480.667	0.000362
2480.708	0.000362
2480.75	0.000362
2480.792	0.000362
2480.833	0.000361
2480.875	0.000361
2480.917	0.000361
2480.958	0.000361
2481	0.000361
2481.042	0.000361
2481.083	0.00036
2481.125	0.00036
2481.167	0.00036
2481.208	0.00036
2481.25	0.00036
2481.292	0.000359
2481.333	0.000359
2481.375	0.000359
2481.417	0.000359
2481.458	0.000359
2481.5	0.000358
2481.542	0.000358
2481.583	0.000358
2481.625	0.000358
2481.667	0.000358
2481.708	0.000358
2481.75	0.000357
2481.792	0.000357
2481.833	0.000357
2481.875	0.000357
2481.917	0.000357
2481.958	0.000356
2482	0.000356
2482.042	0.000356
2482.083	0.000356
2482.125	0.000356
2482.167	0.000356
2482.208	0.000355
2482.25	0.000355
2482.292	0.000355
2482.333	0.000355
2482.375	0.000355
2482.417	0.000354
2482.458	0.000354
2482.5	0.000354
2482.542	0.000354
2482.583	0.000354
2482.625	0.000354
2482.667	0.000353
2482.708	0.000353
2482.75	0.000353
2482.792	0.000353
2482.833	0.000353
2482.875	0.000352
2482.917	0.000352
2482.958	0.000352
2483	0.000352
2483.042	0.000352
2483.083	0.000352
2483.125	0.000351
2483.167	0.000351
2483.208	0.000351
2483.25	0.000351
2483.292	0.000351
2483.333	0.000351
2483.375	0.00035
2483.417	0.00035
2483.458	0.00035
2483.5	0.00035
2483.542	0.00035
2483.583	0.000349
2483.625	0.000349
2483.667	0.000349
2483.708	0.000349
2483.75	0.000349
2483.792	0.000349
2483.833	0.000348
2483.875	0.000348
2483.917	0.000348
2483.958	0.000348
2484	0.000348
2484.042	0.000348
2484.083	0.000347
2484.125	0.000347
2484.167	0.000347
2484.208	0.000347
2484.25	0.000347
2484.292	0.000347
2484.333	0.000346
2484.375	0.000346
2484.417	0.000346
2484.458	0.000346
2484.5	0.000346
2484.542	0.000345
2484.583	0.000345
2484.625	0.000345
2484.667	0.000345
2484.708	0.000345
2484.75	0.000345
2484.792	0.000344
2484.833	0.000344
2484.875	0.000344
2484.917	0.000344
2484.958	0.000344
2485	0.000344
2485.042	0.000343
2485.083	0.000343
2485.125	0.000343
2485.167	0.000343
2485.208	0.000343
2485.25	0.000343
2485.292	0.000342
2485.333	0.000342
2485.375	0.000342
2485.417	0.000342
2485.458	0.000342
2485.5	0.000342
2485.542	0.000341
2485.583	0.000341
2485.625	0.000341
2485.667	0.000341
2485.708	0.000341
2485.75	0.000341
2485.792	0.00034
2485.833	0.00034
2485.875	0.00034
2485.917	0.00034
2485.958	0.00034
2486	0.00034
2486.042	0.000339
2486.083	0.000339
2486.125	0.000339
2486.167	0.000339
2486.208	0.000339
2486.25	0.000339
2486.292	0.000338
2486.333	0.000338
2486.375	0.000338
2486.417	0.000338
2486.458	0.000338
2486.5	0.000338
2486.542	0.000337
2486.583	0.000337
2486.625	0.000337
2486.667	0.000337
2486.708	0.000337
2486.75	0.000337
2486.792	0.000336
2486.833	0.000336
2486.875	0.000336
2486.917	0.000336
2486.958	0.000336
2487	0.000336
2487.042	0.000335
2487.083	0.000335
2487.125	0.000335
2487.167	0.000335
2487.208	0.000335
2487.25	0.000335
2487.292	0.000334
2487.333	0.000334
2487.375	0.000334
2487.417	0.000334
2487.458	0.000334
2487.5	0.000334
2487.542	0.000333
2487.583	0.000333
2487.625	0.000333
2487.667	0.000333
2487.708	0.000333
2487.75	0.000333
2487.792	0.000332
2487.833	0.000332
2487.875	0.000332
2487.917	0.000332
2487.958	0.000332
2488	0.000332
2488.042	0.000332
2488.083	0.000331
2488.125	0.000331
2488.167	0.000331
2488.208	0.000331
2488.25	0.000331
2488.292	0.000331
2488.333	0.00033
2488.375	0.00033
2488.417	0.00033
2488.458	0.00033
2488.5	0.00033
2488.542	0.00033
2488.583	0.000329
2488.625	0.000329
2488.667	0.000329
2488.708	0.000329
2488.75	0.000329
2488.792	0.000329
2488.833	0.000328
2488.875	0.000328
2488.917	0.000328
2488.958	0.000328
2489	0.000328
2489.042	0.000328
2489.083	0.000328
2489.125	0.000327
2489.167	0.000327
2489.208	0.000327
2489.25	0.000327
2489.292	0.000327
2489.333	0.000327
2489.375	0.000326
2489.417	0.000326
2489.458	0.000326
2489.5	0.000326
2489.542	0.000326
2489.583	0.000326
2489.625	0.000326
2489.667	0.000325
2489.708	0.000325
2489.75	0.000325
2489.792	0.000325
2489.833	0.000325
2489.875	0.000325
2489.917	0.000324
2489.958	0.000324
2490	0.000324
2490.042	0.000324
2490.083	0.000324
2490.125	0.000324
2490.167	0.000324
2490.208	0.000323
2490.25	0.000323
2490.292	0.000323
2490.333	0.000323
2490.375	0.000323
2490.417	0.000323
2490.458	0.000322
2490.5	0.000322
2490.542	0.000322
2490.583	0.000322
2490.625	0.000322
2490.667	0.000322
2490.708	0.000322
2490.75	0.000321
2490.792	0.000321
2490.833	0.000321
2490.875	0.000321
2490.917	0.000321
2490.958	0.000321
2491	0.00032
2491.042	0.00032
2491.083	0.00032
2491.125	0.00032
2491.167	0.00032
2491.208	0.00032
2491.25	0.00032
2491.292	0.000319
2491.333	0.000319
2491.375	0.000319
2491.417	0.000335
2491.458	0.000408
2491.5	0.000542
2491.542	0.000692
2491.583	0.000837
2491.625	0.000963
2491.667	0.00107
2491.708	0.00114
2491.75	0.00119
2491.792	0.00121
2491.833	0.00121
2491.875	0.00121
2491.917	0.00121
2491.958	0.00121
2492	0.00121
2492.042	0.00121
2492.083	0.00121
2492.125	0.00121
2492.167	0.00121
2492.208	0.00121
2492.25	0.0012
2492.292	0.0012
2492.333	0.0012
2492.375	0.0012
2492.417	0.0012
2492.458	0.0012
2492.5	0.0012
2492.542	0.0012
2492.583	0.0012
2492.625	0.0012
2492.667	0.0012
2492.708	0.0012
2492.75	0.0012
2492.792	0.00119
2492.833	0.00119
2492.875	0.00119
2492.917	0.00119
2492.958	0.00119
2493	0.00119
2493.042	0.00119
2493.083	0.00119
2493.125	0.00119
2493.167	0.00119
2493.208	0.00119
2493.25	0.00119
2493.292	0.00119
2493.333	0.00119
2493.375	0.00119
2493.417	0.00118
2493.458	0.00118
2493.5	0.00118
2493.542	0.00118
2493.583	0.00118
2493.625	0.00118
2493.667	0.00118
2493.708	0.00118
2493.75	0.00118
2493.792	0.00118
2493.833	0.00118
2493.875	0.00118
2493.917	0.00118
2493.958	0.00118
2494	0.00118
2494.042	0.00118
2494.083	0.00118
2494.125	0.00117
2494.167	0.00117
2494.208	0.00117
2494.25	0.00117
2494.292	0.00117
2494.333	0.00117
2494.375	0.00117
2494.417	0.00117
2494.458	0.00117
2494.5	0.00117
2494.542	0.00117
2494.583	0.00117
2494.625	0.00117
2494.667	0.00117
2494.708	0.00117
2494.75	0.00117
2494.792	0.00117
2494.833	0.00117
2494.875	0.00117
2494.917	0.00116
2494.958	0.00116
2495	0.00116
2495.042	0.00116
2495.083	0.00116
2495.125	0.00116
2495.167	0.00116
2495.208	0.00116
2495.25	0.00116
2495.292	0.00116
2495.333	0.00116
2495.375	0.00116
2495.417	0.00116
2495.458	0.00116
2495.5	0.00116
2495.542	0.00116
2495.583	0.00116
2495.625	0.00116
2495.667	0.00116
2495.708	0.00116
2495.75	0.00115
2495.792	0.00115
2495.833	0.00115
2495.875	0.00115
2495.917	0.00115
2495.958	0.00115
2496	0.00115
2496.042	0.00115
2496.083	0.00115
2496.125	0.00115
2496.167	0.00115
2496.208	0.00115
2496.25	0.00115
2496.292	0.00115
2496.333	0.00115
2496.375	0.00115
2496.417	0.00115
2496.458	0.00115
2496.5	0.00115
2496.542	0.00115
2496.583	0.00115
2496.625	0.00114
2496.667	0.00114
2496.708	0.00114
2496.75	0.00114
2496.792	0.00114
2496.833	0.00114
2496.875	0.00114
2496.917	0.00114
2496.958	0.00114
2497	0.00114
